date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:12:30	40077/40077	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/clients-img/client-bg.png	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/clients-img/client-bg.png	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:31	194556/194556	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/shape/bg-shape5.png	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/shape/bg-shape5.png	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:31	104499/104499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/blog/blog-details.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/blog/blog-details.jpg	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:31	30877/30877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/blog/blog-img2.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/blog/blog-img2.jpg	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:31	36728/36728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/blog/blog-img3.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/blog/blog-img3.jpg	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:31	53496/53496	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/blog/blog-img1.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/blog/blog-img1.jpg	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:32	905242/905242	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/home-six.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/home-six.jpg	(from https://leviticatechnologies.com/assets/css/style.css)
13:12:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:32%20GMT	https://leviticatechnologies.com/i.ibb.co/FxzBYR9/night.png	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/i.ibb.co/FxzBYR9/night.png	(from https://leviticatechnologies.com/assets/css/theme-dark.css)
13:12:33	969/969	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202019%2010:44:30%20GMT	https://i.ibb.co/7JfqXxB/sunny.png	C:/Users/naveen.immandi/Downloads/Webpage/i.ibb.co/7JfqXxB/sunny.png	(from https://leviticatechnologies.com/assets/css/theme-dark.css)
13:12:35	3885/3885	---M-Z	200	added ('OK')	text/css	etag:%225eb03e58-f2d%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	(from https://leviticatechnologies.com/gallery)
13:12:36	144877/144877	---MCZ	200	added ('OK')	text/css	etag:W/%22450fc463b8b1a349df717056fbb3e078%22	http://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	C:/Users/naveen.immandi/Downloads/Webpage/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	(from https://leviticatechnologies.com/gallery)
13:12:39	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	http://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	C:/Users/naveen.immandi/Downloads/Webpage/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://leviticatechnologies.com/gallery)
13:12:39	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Tue,%2023%20Jul%202024%2007:42:39%20GMT	https://i.ytimg.com/vi/mWRLFW8ZCxY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGCQgICh_MA8=\u0026rs=AOn4CLB23byMGKoRODXc8OM4Y04JUMHEc	C:/Users/naveen.immandi/Downloads/Webpage/i.ytimg.com/vi/mWRLFW8ZCxY/hqdefault.66d1b1.delayed	(from https://leviticatechnologies.com/gallery)
13:12:40	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15283%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://leviticatechnologies.com/gallery)
13:12:40	2758/2758	---M--	200	added ('OK')	image/png	etag:%228bd33c668fa86dbbeae6f2b6072206b3%22	https://static.vecteezy.com/system/resources/thumbnails/023/986/704/small/youtube-logo-youtube-logo-transparent-youtube-icon-transparent-free-free-png.png	C:/Users/naveen.immandi/Downloads/Webpage/static.vecteezy.com/system/resources/thumbnails/023/986/704/small/youtube-logo-youtube-logo-transparent-youtube-icon-transparent-free-free-png.png	(from https://leviticatechnologies.com/gallery)
13:12:41	229173/229173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/choose-img.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/choose-img.jpg	(from https://leviticatechnologies.com/about)
13:12:41	249842/249842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/1.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/1.jpg	(from https://leviticatechnologies.com/gallery)
13:12:41	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Tue,%2023%20Jul%202024%2007:42:41%20GMT	https://i.ytimg.com/vi/IRRQ8MgVtng/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGBMgTih_MA8=\u0026rs=AOn4CLAZvyCJpcEDulxCKHvMGgcRR6yWow	C:/Users/naveen.immandi/Downloads/Webpage/i.ytimg.com/vi/IRRQ8MgVtng/hqdefault.68cd4f.delayed	(from https://leviticatechnologies.com/gallery)
13:12:42	258287/258287	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/2.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/2.jpg	(from https://leviticatechnologies.com/gallery)
13:12:42	135829/135829	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:25:38%20GMT	https://leviticatechnologies.com/assets/images/gallery/4.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/4.jpg	(from https://leviticatechnologies.com/gallery)
13:12:42	1112306/1112306	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2009:46:26%20GMT	https://leviticatechnologies.com/assets/images/gallery/3.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/3.jpg	(from https://leviticatechnologies.com/gallery)
13:12:42	1617856/1617856	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2009:58:28%20GMT	https://leviticatechnologies.com/assets/images/gallery/15.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/15.jpg	(from https://leviticatechnologies.com/gallery)
13:12:42	189287/189287	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:25:33%20GMT	https://leviticatechnologies.com/assets/images/gallery/5.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/5.jpg	(from https://leviticatechnologies.com/gallery)
13:12:43	229310/229310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/6.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/6.jpg	(from https://leviticatechnologies.com/gallery)
13:12:43	235298/235298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/7.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/7.jpg	(from https://leviticatechnologies.com/gallery)
13:12:43	124305/124305	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/8.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/8.jpg	(from https://leviticatechnologies.com/gallery)
13:12:43	253880/253880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/9.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/9.jpg	(from https://leviticatechnologies.com/gallery)
13:12:43	191157/191157	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/10.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/10.jpg	(from https://leviticatechnologies.com/gallery)
13:12:44	263612/263612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/12.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/12.jpg	(from https://leviticatechnologies.com/gallery)
13:12:44	370650/370650	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/13.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/13.jpg	(from https://leviticatechnologies.com/gallery)
13:12:47	22994/22994	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-59d2%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	(from https://leviticatechnologies.com/gallery)
13:12:47	282555/282555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:12%20GMT	https://leviticatechnologies.com/assets/images/gallery/14.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/gallery/14.jpg	(from https://leviticatechnologies.com/gallery)
13:12:47	771/771	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:46%20GMT	https://leviticatechnologies.com/services-Website%20Design.php	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-Website%20Design.php	(from https://leviticatechnologies.com/services)
13:12:47	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:47%20GMT	https://leviticatechnologies.com/services-Website%2520Design	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-Website%20Design	(from https://leviticatechnologies.com/services)
13:12:47	771/771	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:47%20GMT	https://leviticatechnologies.com/services-AnimatedVideos.php	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-AnimatedVideos.php	(from https://leviticatechnologies.com/services)
13:12:47	18380/18380	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jul%202024%2007:42:48%20GMT	https://leviticatechnologies.com/services-AnimatedVideos	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-AnimatedVideos.html	(from https://leviticatechnologies.com/services)
13:12:48	771/771	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:48%20GMT	https://leviticatechnologies.com/services-Software%20Testing.php	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-Software%20Testing.php	(from https://leviticatechnologies.com/services)
13:12:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:48%20GMT	https://leviticatechnologies.com/services-Software%2520Testing	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/services-Software%20Testing	(from https://leviticatechnologies.com/services)
13:12:49	101784/101784	---MCZ	200	added ('OK')	text/css	etag:W/%226cb5a85b30082e3d59d7e371e002ce8d%22	https://use.fontawesome.com/releases/v6.2.0/css/all.css	C:/Users/naveen.immandi/Downloads/Webpage/use.fontawesome.com/releases/v6.2.0/css/all.css	(from https://leviticatechnologies.com/whylevitica)
13:12:49	538851/538851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:44:56%20GMT	https://leviticatechnologies.com/assets/images/team/h6.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/team/h6.jpg	(from https://leviticatechnologies.com/whylevitica)
13:12:50	53673/53673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2012:08:04%20GMT	https://leviticatechnologies.com/assets/images/team/durgaprasad.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/team/durgaprasad.jpg	(from https://leviticatechnologies.com/whylevitica)
13:12:50	194901/194901	---M-Z	200	added ('OK')	text/css	etag:W/%222f955-d5HdHzFzoNYsw5wh0q1x/I2tDnI%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	C:/Users/naveen.immandi/Downloads/Webpage/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	(from https://leviticatechnologies.com/contact)
13:12:51	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/naveen.immandi/Downloads/Webpage/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://leviticatechnologies.com/contact)
13:12:51	2058/2058	---M-Z	200	added ('OK')	application/javascript	etag:W/%2280a-PXSZ1xOJiieY9EnYs1KNQJRHUgg%22	https://cdn.jsdelivr.net/npm/@emailjs/browser@3/dist/email.min.js	C:/Users/naveen.immandi/Downloads/Webpage/cdn.jsdelivr.net/npm/@emailjs/browser@3/dist/email.min.js	(from https://leviticatechnologies.com/contact)
13:12:51	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:51%20GMT	https://leviticatechnologies.com/terms-condition.html	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/terms-condition.html	(from https://leviticatechnologies.com/contact)
13:12:52	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:52%20GMT	https://leviticatechnologies.com/privacy-policy.html	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/privacy-policy.84.delayed	(from https://leviticatechnologies.com/contact)
13:12:53	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jul%202024%2007:42:53%20GMT	https://media4.giphy.com/media/v1.Y2lkPTc5MGI3NjExb2ZzZmJpM2xwYndyMnk0b294aGRvendobWsybXFrZGk2dmM1dDU4NCZlcD12MV9pbnRlcm5hbF9naWZfYnlfaWQmY3Q9Zw/qgQUggAC3Pfv687qPC/giphy.gif	C:/Users/naveen.immandi/Downloads/Webpage/media4.giphy.com/media/v1.Y2lkPTc5MGI3NjExb2ZzZmJpM2xwYndyMnk0b294aGRvendobWsybXFrZGk2dmM1dDU4NCZlcD12MV9pbnRlcm5hbF9naWZfYnlfaWQmY3Q9Zw/qgQUggAC3Pfv687qPC/giphy.85.delayed	(from https://leviticatechnologies.com/services-webDevelopment)
13:12:53	117858/117858	---M--	200	added ('OK')	image/jpeg	etag:%22496a1a3a4d9365619b54df4e4d34044d%22	https://img.freepik.com/free-photo/html-css-collage-concept-with-person_23-2150061999.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=sph	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/html-css-collage-concept-with-person_23-215006199920a9.jpg	(from https://leviticatechnologies.com/services-webDevelopment)
13:12:54	43304/43304	---M--	200	added ('OK')	image/jpeg	etag:%227741836c69de95bfeed1887a1ba05d37%22	https://img.freepik.com/free-photo/html-system-website-concept_23-2150376772.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=sph	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/html-system-website-concept_23-215037677220a9.jpg	(from https://leviticatechnologies.com/services-webDevelopment)
13:12:54	51805/51805	---M--	200	added ('OK')	image/jpeg	etag:%226b2889c720ff2001a06da002e167e1e2%22	https://img.freepik.com/free-vector/mobile-development-concept-illustration_114360-5029.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/mobile-development-concept-illustration_114360-50299922.jpg	(from https://leviticatechnologies.com/services-mobileTesting)
13:12:54	49982/49982	---M--	200	added ('OK')	image/jpeg	etag:%22e8543e1701240c7ef17c3e239cbf1ae1%22	https://img.freepik.com/free-photo/representations-user-experience-interface-design_23-2150104511.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/representations-user-experience-interface-design_23-21501045119922.jpg	(from https://leviticatechnologies.com/services-mobileTesting)
13:12:56	43899/43899	---M--	200	added ('OK')	image/jpeg	etag:%22dd15e341964a7ea14200b72110e5b4f4%22	https://img.freepik.com/free-vector/mobile-app-development-isometric-composition-with-human-characters-robotic-arm-smartphone-platforms-with-rocket-vector-illustration_1284-77296.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/mobile-app-development-isometric-composition-with-human-characters-robotic-arm-smartphone-platforms-with-rocket-vector-illustration_1284-772969922.jpg	(from https://leviticatechnologies.com/services-AppDevelopment)
13:12:56	64033/64033	---M--	200	added ('OK')	image/jpeg	etag:%2215fe1d020239d1327f7d3baeb1a9642b%22	https://img.freepik.com/free-vector/isometric-gradient-3d-mobile-phone-background_52683-6230.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/isometric-gradient-3d-mobile-phone-background_52683-62309922.jpg	(from https://leviticatechnologies.com/services-mobileTesting)
13:12:56	66400/66400	---M--	200	added ('OK')	image/jpeg	etag:%2297ec7c3e1b9b0e0777e50c4c8c5e2813%22	https://img.freepik.com/free-photo/medium-shot-man-working-laptop_23-2150323506.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/medium-shot-man-working-laptop_23-21503235069922.jpg	(from https://leviticatechnologies.com/services-AppDevelopment)
13:12:56	57672/57672	---M--	200	added ('OK')	image/jpeg	etag:%22d35e13e3c35668d97fbe706c8e06ae2b%22	https://img.freepik.com/free-photo/medium-shot-woman-working-laptop_23-2150323510.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.1.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/medium-shot-woman-working-laptop_23-2150323510d1ca.jpg	(from https://leviticatechnologies.com/services-AppDevelopment)
13:12:56	184769/184769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2009:42:10%20GMT	https://leviticatechnologies.com/assets/images/digital.jpg	C:/Users/naveen.immandi/Downloads/Webpage/leviticatechnologies.com/assets/images/digital.jpg	(from https://leviticatechnologies.com/services-WebsiteDesign)
13:12:56	65647/65647	---M--	200	added ('OK')	image/jpeg	etag:%2248e6a51caa288839420c8d62849829f3%22	https://img.freepik.com/free-vector/design-team-concept-illustration_114360-5148.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/design-team-concept-illustration_114360-51489922.jpg	(from https://leviticatechnologies.com/services-WebsiteDesign)
13:12:57	81430/81430	---M--	200	added ('OK')	image/jpeg	etag:%22f0184ba2281f79db06f8279352db17f5%22	https://img.freepik.com/free-vector/video-game-developer-concept-illustration_114360-6106.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.1.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/video-game-developer-concept-illustration_114360-6106d1ca.jpg	(from https://leviticatechnologies.com/services-WebsiteDesign)
13:12:58	81260/81260	---M--	200	added ('OK')	image/jpeg	etag:%2245a1a55c832432b48244375b113c9ad3%22	https://img.freepik.com/free-vector/interior-design-concept-illustration_114360-5406.jpg?size=626&ext=jpg&ga=GA1.1.1077921649.1697539906&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/interior-design-concept-illustration_114360-54067d90.jpg	(from https://leviticatechnologies.com/services-LogoDesign)
13:12:58	67658/67658	---M--	200	added ('OK')	image/jpeg	etag:%2276ac128bb049ac07df5669e555c6685e%22	https://img.freepik.com/free-vector/design-inspiration-concept-illustration_114360-3957.jpg?size=626&ext=jpg&ga=GA1.1.1077921649.1697539906&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/design-inspiration-concept-illustration_114360-39577d90.jpg	(from https://leviticatechnologies.com/services-LogoDesign)
13:12:58	56422/56422	---M--	200	added ('OK')	image/jpeg	etag:%22307c018f12f6c0f5fae6fce47183d486%22	https://img.freepik.com/free-vector/design-tools-concept-illustration_114360-1227.jpg?size=626&ext=jpg&ga=GA1.1.1077921649.1697539906&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/design-tools-concept-illustration_114360-12277d90.jpg	(from https://leviticatechnologies.com/services-LogoDesign)
13:12:59	48727/48727	---M--	200	added ('OK')	image/jpeg	etag:%227ebcb8b5ca4bb5c5ec12c032355c937a%22	https://img.freepik.com/free-vector/metrics-concept-illustration_114360-3703.jpg?size=626&ext=jpg&ga=GA1.1.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/metrics-concept-illustration_114360-3703f9de.jpg	(from https://leviticatechnologies.com/services-AutomationTesting)
13:13:00	54348/54348	---M--	200	added ('OK')	image/jpeg	etag:%2274619ddcf087e7ad58399963bd636b55%22	https://img.freepik.com/free-psd/robot-working-modern-office-with-real-people-generative-ai_587448-2054.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=ais	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-psd/robot-working-modern-office-with-real-people-generative-ai_587448-20549922.jpg	(from https://leviticatechnologies.com/services-AutomationTesting)
13:13:00	27855/27855	---M--	200	added ('OK')	image/jpeg	etag:%2287595010497be02d97187c1fb34e4c7e%22	https://img.freepik.com/free-photo/female-hacker-cracking-binary-code_53876-98535.jpg?size=626&ext=jpg&uid=R120076017&ga=GA1.2.681469070.1694726036&semt=sph	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-photo/female-hacker-cracking-binary-code_53876-9853520a9.jpg	(from https://leviticatechnologies.com/services-AutomationTesting)
13:13:01	54838/54838	---M--	200	added ('OK')	image/jpeg	etag:%222cd6e2e1e870a0a1f29491f61d343249%22	https://img.freepik.com/free-vector/new-app-development-desktop_23-2148684987.jpg?w=740&t=st=1697450833~exp=1697451433~hmac=b5d8268846e9ca0687e3c3e130a5390de5ca7e5b151d041e6e9026f378a46a3a	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/new-app-development-desktop_23-21486849871a5b.jpg	(from https://leviticatechnologies.com/services-SoftwareTesting)
13:13:01	99320/99320	---M--	200	added ('OK')	image/jpeg	etag:%22c71f28e7d0e1a232c12e26554aa89ae7%22	https://img.freepik.com/free-vector/software-tester-concept-illustration_114360-11976.jpg?w=740&t=st=1697451110~exp=1697451710~hmac=1b2ba59a450da15df1be3a274afaf4fbe6e274d79644ac32697245233efb5876	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/software-tester-concept-illustration_114360-119767201.jpg	(from https://leviticatechnologies.com/services-SoftwareTesting)
13:13:03	1362/1362	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-552%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	(from http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:13:04	6567/6567	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-19a7%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	(from http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:13:04	43/43	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-2b%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	(from http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:13:05	75705/75705	---M--	200	added ('OK')	image/jpeg	etag:%22e8767d0ddbdb52a24dd52491e1d396d0%22	https://img.freepik.com/free-vector/design-stats-concept-illustration_114360-4266.jpg?size=626&ext=jpg	C:/Users/naveen.immandi/Downloads/Webpage/img.freepik.com/free-vector/design-stats-concept-illustration_114360-4266b5e7.jpg	(from https://leviticatechnologies.com/services-SoftwareTesting)
13:13:05	76/76	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-4c%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	C:/Users/naveen.immandi/Downloads/Webpage/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	(from http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
